treat,econ_hard,depress1,sex,age,occp,marital,nonwhite,educ,income,job_seek,depress2,work1,comply,control,job_dich,job_disc,depress,education,educationA,educationB
0,3,2.1800000667572,1,29.4575347900391,professionals,married,white0,gradwk,50k+,4.16666650772095,1.27272725105286,psyump,0,control,1,3,-0.907272815704346,C,B,B
0,2,1.60000002384186,1,42.928768157959,professionals,divrcd,white0,gradwk,40t49k,4,1.79999995231628,psyump,0,control,1,3,0.199999928474426,C,B,B
0,3.67000007629395,1.45000004768372,1,36.167121887207,clerical/kindred,married,white0,somcol,15t24k,5,1,psyump,0,control,1,4,-0.450000047683716,B,B,A
0,3.67000007629395,1.0900000333786,1,45,sales workers,divrcd,white0,gradwk,50k+,5,1.27272725105286,psyemp,0,control,1,4,0.182727217674255,C,B,B
1,3.67000007629395,1.0900000333786,1,29.4082183837891,clerical/kindred,married,white0,highsc,50k+,4,1.27272725105286,psyump,0,treat,1,3,0.182727217674255,A,A,A
1,4,2.59999990463257,1,50.5287666320801,professionals,nevmarr,white0,bach,15t24k,2.66666674613953,3.36363625526428,psyump,1,treat,0,2,0.763636350631714,C,B,B
0,2.32999992370605,2.64000010490418,1,22.808219909668,sales workers,nevmarr,white0,bach,25t39k,4,3.09090900421143,psyump,0,control,1,3,0.450908899307251,C,B,B
1,4.32999992370605,2.1800000667572,0,31.8657531738281,professionals,married,non.white1,somcol,25t39k,4,1.63636362552643,psyump,0,treat,1,3,-0.543636441230774,B,B,A
1,3.67000007629395,2.73000001907349,0,44.7068481445313,craftsmen/foremen/kindred,married,white0,highsc,25t39k,5,1.18181812763214,psyemp,0,treat,1,4,-1.54818189144135,A,A,A
1,3.32999992370605,2.1800000667572,1,43.4876708984375,professionals,divrcd,white0,somcol,15t24k,4.83333349227905,1.36363637447357,psyump,1,treat,1,4,-0.81636369228363,B,B,A
1,1.66999995708466,1.26999998092651,0,24.2630138397217,laborers/service wrks,nevmarr,white0,highsc,40t49k,1,1.54545450210571,psyemp,1,treat,0,1,0.275454521179199,A,A,A
0,4,2.35999989509583,1,43.4054794311523,professionals,nevmarr,white0,gradwk,15t24k,3.5,3,psyump,0,control,0,3,0.640000104904175,C,B,B
1,4.32999992370605,2.26999998092651,1,26.2383556365967,operatives/kindred wrks,divrcd,white0,somcol,15t24k,3.33333325386047,2.09090900421143,psyump,1,treat,0,2,-0.179090976715088,B,B,A
1,3,1.45000004768372,0,30.4630146026611,sales workers,married,non.white1,gradwk,50k+,4.83333349227905,1,psyemp,1,treat,1,4,-0.450000047683716,C,B,B
0,3,3,1,37.0575332641602,manegerial,divrcd,white0,highsc,50k+,4.33333349227905,2.90909099578857,psyump,0,control,1,3,-0.0909090042114258,A,A,A
1,1.66999995708466,2.08999991416931,1,23.2767124176025,clerical/kindred,nevmarr,white0,bach,25t39k,3.66666674613953,1.90909087657928,psyemp,1,treat,0,3,-0.180909037590027,C,B,B
1,3,1.17999994754791,0,32.9561653137207,laborers/service wrks,nevmarr,non.white1,somcol,15t24k,4.33333349227905,1.27272725105286,psyemp,1,treat,1,3,0.0927273035049438,B,B,A
0,4,3,0,31.9945201873779,operatives/kindred wrks,nevmarr,non.white1,somcol,lt15k,3.33333325386047,1.54545450210571,psyemp,0,control,0,2,-1.45454549789429,B,B,A
1,3,2.08999991416931,1,50.8054809570313,clerical/kindred,married,white0,highsc,50k+,4.16666650772095,3.45454549789429,psyump,1,treat,1,3,1.36454558372498,A,A,A
1,2,1.26999998092651,1,47.3972587585449,professionals,separtd,white0,gradwk,50k+,4.33333349227905,3,psyump,1,treat,1,3,1.73000001907349,C,B,B
0,4,1.9099999666214,0,40.5506858825684,manegerial,married,non.white1,gradwk,lt15k,3,2,psyemp,0,control,0,2,0.0900000333786011,C,B,B
1,3.32999992370605,2.1800000667572,0,40.2054786682129,manegerial,married,white0,somcol,50k+,3,2.72727274894714,psyump,1,treat,0,2,0.547272682189941,B,B,A
1,1.66999995708466,1.26999998092651,1,45.3726043701172,sales workers,divrcd,white0,highsc,lt15k,3,1.63636362552643,psyemp,0,treat,0,2,0.366363644599915,A,A,A
0,3.32999992370605,3,1,46.7287673950195,operatives/kindred wrks,divrcd,non.white1,highsc,lt15k,4.33333349227905,3.09090900421143,psyump,0,control,1,3,0.0909090042114258,A,A,A
1,2.67000007629395,1.82000005245209,0,30.0931510925293,sales workers,married,white0,gradwk,15t24k,3.33333325386047,1.45454549789429,psyump,1,treat,0,2,-0.3654545545578,C,B,B
0,3.32999992370605,2,1,44.7178077697754,clerical/kindred,divrcd,white0,highsc,15t24k,5,1,psyump,0,control,1,4,-1,A,A,A
1,3.32999992370605,1.79999995231628,1,56.5698623657227,professionals,divrcd,white0,bach,15t24k,2.83333325386047,2.40000009536743,psyump,1,treat,0,2,0.600000143051148,C,B,B
1,1.66999995708466,1.45000004768372,0,47.5698623657227,professionals,married,white0,bach,50k+,3.66666674613953,1.36363637447357,psyump,1,treat,0,3,-0.086363673210144,C,B,B
1,3.67000007629395,1.45000004768372,1,34.8739738464356,clerical/kindred,nevmarr,non.white1,somcol,15t24k,5,1,psyump,1,treat,1,4,-0.450000047683716,B,B,A
1,3.32999992370605,2.45000004768372,0,53.5835609436035,professionals,married,non.white1,gradwk,25t39k,4,1.72727274894714,psyump,1,treat,1,3,-0.722727298736572,C,B,B
1,5,2.82999992370605,0,42.6328773498535,craftsmen/foremen/kindred,married,white0,highsc,25t39k,3.83333325386047,2.27272725105286,psyump,0,treat,0,3,-0.557272672653198,A,A,A
1,1.66999995708466,1.45000004768372,1,59.0191764831543,sales workers,married,white0,highsc,25t39k,3.66666674613953,1.18181812763214,psyemp,0,treat,0,3,-0.268181920051575,A,A,A
0,2.32999992370605,1,0,36.0602722167969,sales workers,married,white0,bach,50k+,4.33333349227905,1,psyump,0,control,1,3,0,C,B,B
1,1,2.35999989509583,0,52.4082183837891,manegerial,married,white0,somcol,50k+,4,1.18181812763214,psyump,1,treat,1,3,-1.17818176746368,B,B,A
1,2.67000007629395,1.63999998569489,1,36.5835609436035,clerical/kindred,nevmarr,white0,highsc,25t39k,4,1.81818187236786,psyump,0,treat,1,3,0.178181886672974,A,A,A
0,4.32999992370605,1.45000004768372,1,22.2273979187012,sales workers,nevmarr,non.white1,somcol,50k+,5,1.18181812763214,psyump,0,control,1,4,-0.268181920051575,B,B,A
0,1.66999995708466,1.45000004768372,1,61.6493148803711,clerical/kindred,divrcd,white0,gradwk,40t49k,4.16666650772095,1.90909087657928,psyemp,0,control,1,3,0.459090828895569,C,B,B
0,2.67000007629395,2.1800000667572,0,38.2136993408203,craftsmen/foremen/kindred,divrcd,white0,somcol,15t24k,4.5,1.18181812763214,psyemp,0,control,1,4,-0.998181939125061,B,B,A
1,2,1.63999998569489,1,37.2794532775879,manegerial,married,white0,highsc,50k+,4.5,1.27272725105286,psyump,1,treat,1,4,-0.367272734642029,A,A,A
1,2.32999992370605,1.26999998092651,0,32.7315063476563,professionals,divrcd,non.white1,bach,25t39k,4.16666650772095,1.18181812763214,psyump,1,treat,1,3,-0.0881818532943726,C,B,B
1,2.67000007629395,1.82000005245209,0,58.9616432189941,clerical/kindred,married,white0,gradwk,15t24k,4,1.90909087657928,psyump,1,treat,1,3,0.0890908241271973,C,B,B
1,3.67000007629395,1.0900000333786,1,26.8630142211914,clerical/kindred,nevmarr,non.white1,somcol,lt15k,4.83333349227905,1.45454549789429,psyump,0,treat,1,4,0.364545464515686,B,B,A
1,1.66999995708466,1.70000004768372,0,37.663013458252,sales workers,married,white0,gradwk,50k+,4.83333349227905,1.09090912342072,psyump,0,treat,1,4,-0.609090924263001,C,B,B
1,3,1.73000001907349,0,45.4986305236816,sales workers,married,white0,gradwk,25t39k,4.5,1.63636362552643,psyump,1,treat,1,4,-0.0936363935470581,C,B,B
1,1.66999995708466,1.63999998569489,1,40.6821899414063,sales workers,married,white0,bach,50k+,4.66666650772095,1.27272725105286,psyemp,1,treat,1,4,-0.367272734642029,C,B,B
1,1.66999995708466,2.54999995231628,0,47.4109573364258,professionals,married,white0,somcol,40t49k,5,1.09090912342072,psyemp,1,treat,1,4,-1.45909082889557,B,B,A
1,3.67000007629395,1.9099999666214,1,40.120548248291,clerical/kindred,married,white0,gradwk,50k+,2.5,3,psyump,0,treat,0,2,1.0900000333786,C,B,B
0,4.67000007629395,2.45000004768372,0,45.3260269165039,manegerial,married,white0,bach,50k+,3.33333325386047,1.63636362552643,psyemp,0,control,0,2,-0.813636422157288,C,B,B
0,1,2.73000001907349,0,45.9452056884766,craftsmen/foremen/kindred,married,white0,gradwk,50k+,3.33333325386047,1.27272725105286,psyemp,0,control,0,2,-1.45727276802063,C,B,B
0,1.66999995708466,1,1,29.2958908081055,manegerial,divrcd,white0,highsc,40t49k,3.5,1.18181812763214,psyemp,0,control,0,3,0.181818127632141,A,A,A
0,2.32999992370605,1.17999994754791,1,60.0575332641602,manegerial,married,white0,somcol,40t49k,3.66666674613953,1.90909087657928,psyump,0,control,0,3,0.729090929031372,B,B,A
1,2,2,0,20.8575344085693,professionals,nevmarr,white0,somcol,lt15k,2.16666674613953,1.18181812763214,psyemp,0,treat,0,1,-0.818181872367859,B,B,A
1,2.32999992370605,2.45000004768372,1,49.6273956298828,operatives/kindred wrks,married,white0,highsc,50k+,3.5,2.63636374473572,psyump,1,treat,0,3,0.186363697052002,A,A,A
0,1.33000004291534,2.1800000667572,1,20.0383567810059,laborers/service wrks,nevmarr,white0,lt-hs,25t39k,3.83333325386047,1.72727274894714,psyemp,0,control,0,3,-0.452727317810059,A,A,A
0,4.32999992370605,2.45000004768372,1,44.9068489074707,manegerial,divrcd,white0,somcol,15t24k,5,1.90909087657928,psyump,0,control,1,4,-0.540909171104431,B,B,A
1,2.32999992370605,1.17999994754791,1,32.4273986816406,clerical/kindred,married,white0,somcol,25t39k,4.5,2.09090900421143,psyump,1,treat,1,4,0.910909056663513,B,B,A
0,3.32999992370605,1.36000001430511,0,30.9205474853516,clerical/kindred,nevmarr,white0,bach,lt15k,3.16666674613953,1.63636362552643,psyump,0,control,0,2,0.276363611221314,C,B,B
1,2.67000007629395,1.82000005245209,0,52.9068489074707,professionals,married,white0,bach,40t49k,4.83333349227905,2,psyemp,0,treat,1,4,0.179999947547913,C,B,B
1,3.67000007629395,1.73000001907349,0,32.4383544921875,manegerial,married,white0,highsc,25t39k,4.5,1.45454549789429,psyemp,1,treat,1,4,-0.275454521179199,A,A,A
1,5,2.45000004768372,1,43.7452049255371,clerical/kindred,divrcd,white0,bach,15t24k,4.66666650772095,1.36363637447357,psyemp,1,treat,1,4,-1.08636367321014,C,B,B
1,3,2.29999995231628,1,54.7397270202637,operatives/kindred wrks,divrcd,white0,highsc,lt15k,4.5,2.81818175315857,psyump,1,treat,1,4,0.518181800842285,A,A,A
1,3.32999992370605,2.73000001907349,0,32.8821907043457,sales workers,divrcd,white0,bach,25t39k,4.66666650772095,1.36363637447357,psyemp,1,treat,1,4,-1.36636364459991,C,B,B
0,3.32999992370605,2.45000004768372,1,39.8767127990723,laborers/service wrks,nevmarr,non.white1,somcol,25t39k,2.5,1.63636362552643,psyump,0,control,0,2,-0.813636422157288,B,B,A
1,3.67000007629395,1.9099999666214,0,42.5041084289551,craftsmen/foremen/kindred,married,white0,somcol,50k+,4.5,1.18181812763214,psyump,1,treat,1,4,-0.728181838989258,B,B,A
1,3.67000007629395,1.9099999666214,0,43.638355255127,manegerial,married,white0,gradwk,25t39k,3.5,2,psyump,1,treat,0,3,0.0900000333786011,C,B,B
1,3.32999992370605,1.73000001907349,0,26.904109954834,laborers/service wrks,nevmarr,white0,bach,lt15k,4.5,1,psyump,1,treat,1,4,-0.730000019073486,C,B,B
1,2.32999992370605,1.36000001430511,1,40.4931488037109,clerical/kindred,married,white0,highsc,50k+,3.66666674613953,1.09090912342072,psyump,0,treat,0,3,-0.269090890884399,A,A,A
1,5,2.91000008583069,0,33.758903503418,sales workers,nevmarr,white0,highsc,25t39k,4,3.54545450210571,psyump,1,treat,1,3,0.635454416275024,A,A,A
1,2,1.73000001907349,1,47.241096496582,clerical/kindred,nevmarr,white0,highsc,15t24k,4,1,psyemp,1,treat,1,3,-0.730000019073486,A,A,A
0,1.66999995708466,2,1,43.4191780090332,manegerial,divrcd,white0,highsc,40t49k,3.83333325386047,2.81818175315857,psyump,0,control,0,3,0.818181753158569,A,A,A
1,3.67000007629395,1.54999995231628,1,24.7041091918945,clerical/kindred,nevmarr,white0,bach,25t39k,4,1.27272725105286,psyemp,0,treat,1,3,-0.277272701263428,C,B,B
1,2.32999992370605,2,0,42.1260261535645,operatives/kindred wrks,married,white0,somcol,25t39k,4,1.09090912342072,psyump,1,treat,1,3,-0.909090876579285,B,B,A
1,2.67000007629395,2.35999989509583,0,28.5205478668213,manegerial,nevmarr,white0,gradwk,25t39k,2.66666674613953,2.54545450210571,psyump,1,treat,0,2,0.185454607009888,C,B,B
0,3.67000007629395,2.91000008583069,1,24.0657539367676,laborers/service wrks,married,white0,lt-hs,lt15k,3,1.63636362552643,psyump,0,control,0,2,-1.27363646030426,A,A,A
1,3.32999992370605,2.08999991416931,0,51.1315078735352,operatives/kindred wrks,widowed,white0,highsc,lt15k,3.5,2.90909099578857,psyump,1,treat,0,3,0.819091081619263,A,A,A
1,3.32999992370605,1.0900000333786,0,24.7616443634033,operatives/kindred wrks,nevmarr,white0,lt-hs,15t24k,3.66666674613953,1.81818187236786,psyemp,1,treat,0,3,0.728181838989258,A,A,A
0,5,2.17000007629395,0,55.6849327087402,manegerial,married,white0,somcol,50k+,5,1,psyemp,0,control,1,4,-1.17000007629395,B,B,A
0,3,1.0900000333786,0,30.024658203125,professionals,married,white0,somcol,50k+,3.66666674613953,1.18181812763214,psyump,0,control,0,3,0.09181809425354,B,B,A
1,2.67000007629395,1.63999998569489,0,49.6849327087402,operatives/kindred wrks,married,white0,highsc,15t24k,5,1.90909087657928,psyump,1,treat,1,4,0.269090890884399,A,A,A
1,4.32999992370605,3,1,23.9095897674561,operatives/kindred wrks,nevmarr,white0,lt-hs,lt15k,2.5,2.72727274894714,psyump,0,treat,0,2,-0.272727251052856,A,A,A
1,3.67000007629395,2.35999989509583,0,47.4602737426758,operatives/kindred wrks,divrcd,white0,somcol,15t24k,4.33333349227905,3.90909099578857,psyump,0,treat,1,3,1.54909110069275,B,B,A
0,4,2.54999995231628,0,28.4547939300537,professionals,nevmarr,white0,somcol,lt15k,3.5,2.09090900421143,psyemp,0,control,0,3,-0.459090948104858,B,B,A
0,2.32999992370605,2.64000010490418,1,39.2739715576172,manegerial,married,white0,bach,50k+,1.66666662693024,3.27272725105286,psyump,0,control,0,1,0.632727146148682,C,B,B
1,3,1.9099999666214,1,25.8356170654297,clerical/kindred,nevmarr,white0,lt-hs,50k+,3.5,1.72727274894714,psyemp,0,treat,0,3,-0.182727217674255,A,A,A
1,2.32999992370605,1.36000001430511,1,50.0520553588867,operatives/kindred wrks,divrcd,white0,highsc,15t24k,4,1,psyump,1,treat,1,3,-0.360000014305115,A,A,A
1,5,2.26999998092651,1,47.4739723205566,clerical/kindred,divrcd,non.white1,somcol,25t39k,4.33333349227905,2.45454549789429,psyump,0,treat,1,3,0.184545516967773,B,B,A
1,3.67000007629395,2.8199999332428,0,50.8712310791016,craftsmen/foremen/kindred,divrcd,white0,somcol,lt15k,3.5,2.18181824684143,psyump,1,treat,0,3,-0.638181686401367,B,B,A
0,4.32999992370605,1.82000005245209,1,44.2000007629395,clerical/kindred,divrcd,white0,highsc,25t39k,4.83333349227905,2,psyump,0,control,1,4,0.179999947547913,A,A,A
0,4.32999992370605,1.73000001907349,0,45.095890045166,clerical/kindred,married,white0,somcol,50k+,5,1.39999997615814,psyemp,0,control,1,4,-0.330000042915344,B,B,A
1,3,2.08999991416931,0,25.1260280609131,clerical/kindred,nevmarr,white0,somcol,25t39k,2.16666674613953,1.18181812763214,psyump,1,treat,0,1,-0.90818178653717,B,B,A
1,4,2.54999995231628,0,40.758903503418,professionals,divrcd,white0,somcol,15t24k,4.5,2.09090900421143,psyump,1,treat,1,4,-0.459090948104858,B,B,A
1,2.32999992370605,2.54999995231628,1,25.7068500518799,professionals,nevmarr,white0,bach,15t24k,4.16666650772095,2.27272725105286,psyump,0,treat,1,3,-0.277272701263428,C,B,B
0,3,2.26999998092651,0,30.3671226501465,craftsmen/foremen/kindred,nevmarr,white0,highsc,15t24k,3.16666674613953,2.63636374473572,psyump,0,control,0,2,0.366363763809204,A,A,A
0,3,2.1800000667572,1,27.241096496582,professionals,married,non.white1,gradwk,50k+,3.66666674613953,1.09090912342072,psyemp,0,control,0,3,-1.08909094333649,C,B,B
1,2.32999992370605,1.79999995231628,0,35.9780807495117,operatives/kindred wrks,married,white0,somcol,40t49k,4.33333349227905,1.09090912342072,psyemp,0,treat,1,3,-0.709090828895569,B,B,A
1,1.33000004291534,1.63999998569489,1,31.8246574401856,craftsmen/foremen/kindred,married,white0,highsc,50k+,4.33333349227905,1.54545450210571,psyump,1,treat,1,3,-0.0945454835891724,A,A,A
1,4,2.35999989509583,0,34.167121887207,operatives/kindred wrks,married,white0,lt-hs,40t49k,3.5,2.27272725105286,psyemp,0,treat,0,3,-0.0872726440429688,A,A,A
1,4,2.8199999332428,1,39.3753433227539,manegerial,married,white0,somcol,40t49k,3.66666674613953,1.90909087657928,psyump,1,treat,0,3,-0.910909056663513,B,B,A
1,2.67000007629395,1.26999998092651,1,32.2794532775879,operatives/kindred wrks,nevmarr,white0,highsc,15t24k,1.16666662693024,2,psyemp,0,treat,0,1,0.730000019073486,A,A,A
1,3.32999992370605,2.08999991416931,1,42.3561630249024,clerical/kindred,nevmarr,white0,somcol,15t24k,5,1.72727274894714,psyemp,1,treat,1,4,-0.362727165222168,B,B,A
0,3.67000007629395,2.26999998092651,0,29.8821926116943,clerical/kindred,nevmarr,white0,highsc,15t24k,4.16666650772095,3.09090900421143,psyump,0,control,1,3,0.820909023284912,A,A,A
1,3.32999992370605,1.26999998092651,0,50.5862998962402,sales workers,divrcd,white0,gradwk,40t49k,4.16666650772095,1.45454549789429,psyump,1,treat,1,3,0.184545516967773,C,B,B
0,2.67000007629395,1.73000001907349,1,40.4849319458008,operatives/kindred wrks,nevmarr,non.white1,highsc,25t39k,4.66666650772095,2.27272725105286,psyump,0,control,1,4,0.54272723197937,A,A,A
1,1,1.26999998092651,1,32.879451751709,operatives/kindred wrks,married,non.white1,somcol,50k+,2.83333325386047,1.54545450210571,psyemp,0,treat,0,2,0.275454521179199,B,B,A
0,3,1.17999994754791,1,38.8876724243164,operatives/kindred wrks,divrcd,white0,somcol,lt15k,4.5,1.36363637447357,psyump,0,control,1,4,0.183636426925659,B,B,A
1,3.32999992370605,2.64000010490418,1,23.6767120361328,manegerial,nevmarr,white0,bach,15t24k,4.5,2.09090900421143,psyump,1,treat,1,4,-0.549091100692749,C,B,B
0,4.67000007629395,1.70000004768372,1,35.1123275756836,manegerial,divrcd,white0,highsc,lt15k,4,1.27272725105286,psyemp,0,control,1,3,-0.427272796630859,A,A,A
0,2.67000007629395,1.45000004768372,1,36.5095901489258,professionals,divrcd,white0,gradwk,50k+,5,1.27272725105286,psyump,0,control,1,4,-0.177272796630859,C,B,B
1,2,1,1,35.9342460632324,clerical/kindred,nevmarr,white0,highsc,lt15k,3.83333325386047,1.27272725105286,psyump,1,treat,0,3,0.272727251052856,A,A,A
1,3.67000007629395,1.36000001430511,0,38.6849327087402,professionals,nevmarr,white0,bach,lt15k,4.16666650772095,1.09090912342072,psyump,0,treat,1,3,-0.269090890884399,C,B,B
0,1.66999995708466,1.63999998569489,0,23.6712322235107,professionals,nevmarr,white0,bach,50k+,3.16666674613953,1.63636362552643,psyemp,0,control,0,2,-0.00363636016845703,C,B,B
1,3,1.9099999666214,1,25.0520553588867,clerical/kindred,married,white0,somcol,lt15k,4.33333349227905,1.18181812763214,psyump,1,treat,1,3,-0.728181838989258,B,B,A
1,1.66999995708466,1.45000004768372,1,18.3205471038818,clerical/kindred,nevmarr,white0,highsc,lt15k,5,1.90909087657928,psyemp,0,treat,1,4,0.459090828895569,A,A,A
1,4.67000007629395,1.36000001430511,1,37.9068489074707,manegerial,divrcd,non.white1,somcol,lt15k,4.83333349227905,1,psyump,0,treat,1,4,-0.360000014305115,B,B,A
1,2.67000007629395,1.17999994754791,1,27.2301368713379,laborers/service wrks,nevmarr,white0,bach,lt15k,4.16666650772095,1.90909087657928,psyump,1,treat,1,3,0.729090929031372,C,B,B
0,1.33000004291534,1.0900000333786,1,34.9342460632324,laborers/service wrks,married,white0,lt-hs,15t24k,3,1.90909087657928,psyump,0,control,0,2,0.819090843200684,A,A,A
1,2,1.26999998092651,0,18.904109954834,operatives/kindred wrks,nevmarr,white0,highsc,lt15k,3.83333325386047,1.18181812763214,psyemp,0,treat,0,3,-0.0881818532943726,A,A,A
0,3.32999992370605,2.1800000667572,0,41.3041114807129,laborers/service wrks,divrcd,white0,somcol,15t24k,4,2.54545450210571,psyump,0,control,1,3,0.365454435348511,B,B,A
0,2.67000007629395,1.82000005245209,1,21.7452049255371,manegerial,nevmarr,non.white1,somcol,15t24k,4.5,1.18181812763214,psyemp,0,control,1,4,-0.638181924819946,B,B,A
0,2.67000007629395,2.73000001907349,1,33.8904113769531,laborers/service wrks,nevmarr,non.white1,highsc,lt15k,2.33333325386047,2.63636374473572,psyump,0,control,0,1,-0.0936362743377686,A,A,A
1,3.67000007629395,1.73000001907349,0,60.7287673950195,professionals,married,white0,gradwk,25t39k,4,1.63636362552643,psyemp,0,treat,1,3,-0.0936363935470581,C,B,B
1,4,2.91000008583069,0,24.9123287200928,sales workers,nevmarr,white0,bach,40t49k,4,2.36363625526428,psyump,1,treat,1,3,-0.546363830566406,C,B,B
1,2.67000007629395,1.26999998092651,0,23.8931503295898,craftsmen/foremen/kindred,nevmarr,non.white1,somcol,25t39k,4.66666650772095,1.36363637447357,psyump,0,treat,1,4,0.0936363935470581,B,B,A
1,2,1.45000004768372,1,22.1726036071777,sales workers,nevmarr,white0,somcol,50k+,4,1.18181812763214,psyemp,1,treat,1,3,-0.268181920051575,B,B,A
1,3.67000007629395,1.63999998569489,0,41.9095878601074,manegerial,married,white0,gradwk,40t49k,5,1.27272725105286,psyump,1,treat,1,4,-0.367272734642029,C,B,B
0,3.32999992370605,1.9099999666214,1,48.6712341308594,professionals,nevmarr,white0,bach,40t49k,5,1,psyump,0,control,1,4,-0.909999966621399,C,B,B
0,1.33000004291534,1.36000001430511,0,25.4849319458008,professionals,nevmarr,white0,somcol,15t24k,3.5,1.36363637447357,psyemp,0,control,0,3,0.00363636016845703,B,B,A
0,2.67000007629395,1.0900000333786,1,30.7452049255371,manegerial,married,white0,gradwk,25t39k,4.83333349227905,1.36363637447357,psyump,0,control,1,4,0.273636341094971,C,B,B
1,3,2.64000010490418,0,45.9260292053223,professionals,divrcd,white0,somcol,25t39k,4.83333349227905,2.81818175315857,psyump,0,treat,1,4,0.178181648254395,B,B,A
0,3.67000007629395,2.26999998092651,1,52.0547943115234,professionals,married,white0,bach,50k+,3.66666674613953,2.27272725105286,psyump,0,control,0,3,0.00272727012634277,C,B,B
1,3.32999992370605,1.63999998569489,1,59.3753433227539,clerical/kindred,divrcd,white0,lt-hs,lt15k,2.16666674613953,1.72727274894714,psyump,0,treat,0,1,0.0872727632522583,A,A,A
1,4,1.9099999666214,0,48.95068359375,manegerial,married,non.white1,gradwk,50k+,4.66666650772095,2.09090900421143,psyump,1,treat,1,4,0.180909037590027,C,B,B
1,2,2,1,58.6465759277344,clerical/kindred,married,white0,highsc,25t39k,4.16666650772095,1.45454549789429,psyump,1,treat,1,3,-0.545454502105713,A,A,A
0,2.67000007629395,2.40000009536743,0,58.1863021850586,professionals,married,white0,gradwk,50k+,4.83333349227905,1.72727274894714,psyump,0,control,1,4,-0.672727346420288,C,B,B
1,2,1.17999994754791,1,18.6767120361328,clerical/kindred,nevmarr,white0,lt-hs,lt15k,3,1,psyump,0,treat,0,2,-0.179999947547913,A,A,A
1,5,2.26999998092651,1,44.879451751709,clerical/kindred,nevmarr,non.white1,somcol,lt15k,3.83333325386047,2.09090900421143,psyump,1,treat,0,3,-0.179090976715088,B,B,A
0,4,1.54999995231628,1,24.4027404785156,laborers/service wrks,nevmarr,white0,highsc,lt15k,4,1.27272725105286,psyump,0,control,1,3,-0.277272701263428,A,A,A
1,2.67000007629395,2.26999998092651,1,44.7013702392578,clerical/kindred,divrcd,white0,highsc,25t39k,5,1.45454549789429,psyemp,0,treat,1,4,-0.815454483032227,A,A,A
0,1.66999995708466,1.26999998092651,1,46.4000015258789,clerical/kindred,married,white0,highsc,40t49k,4,1,psyump,0,control,1,3,-0.269999980926514,A,A,A
0,2.67000007629395,1.82000005245209,0,33.2493133544922,manegerial,nevmarr,white0,highsc,25t39k,4,1.36363637447357,psyump,0,control,1,3,-0.456363677978516,A,A,A
0,4,2.45000004768372,1,30.120548248291,manegerial,married,non.white1,somcol,40t49k,4.16666650772095,2.36363625526428,psyemp,0,control,1,3,-0.0863637924194336,B,B,A
0,3,1,1,53.0821914672852,clerical/kindred,married,white0,gradwk,40t49k,3,1.09090912342072,psyump,0,control,0,2,0.0909091234207153,C,B,B
1,2.67000007629395,2.35999989509583,0,39.1068496704102,laborers/service wrks,married,white0,somcol,25t39k,3.5,1.54545450210571,psyemp,1,treat,0,3,-0.814545392990112,B,B,A
1,2.67000007629395,2.5,1,70.0027389526367,clerical/kindred,widowed,white0,highsc,15t24k,3.66666674613953,2,psyump,1,treat,0,3,-0.5,A,A,A
0,3.67000007629395,2.90000009536743,1,39.1013717651367,professionals,divrcd,white0,somcol,15t24k,4,2.36363625526428,psyemp,0,control,1,3,-0.536363840103149,B,B,A
0,3.67000007629395,2.35999989509583,1,33.4602737426758,clerical/kindred,married,non.white1,somcol,25t39k,4.66666650772095,2.09090900421143,psyump,0,control,1,4,-0.269090890884399,B,B,A
1,3.67000007629395,2.64000010490418,0,46.6602745056152,craftsmen/foremen/kindred,married,white0,somcol,50k+,3.33333325386047,1.63636362552643,psyump,1,treat,0,2,-1.00363647937775,B,B,A
1,5,2.08999991416931,0,31.8602733612061,clerical/kindred,married,non.white1,somcol,lt15k,4.33333349227905,2.72727274894714,psyump,0,treat,1,3,0.637272834777832,B,B,A
1,1.66999995708466,1,1,21.6328773498535,manegerial,nevmarr,white0,somcol,lt15k,5,1,psyemp,0,treat,1,4,0,B,B,A
0,3.67000007629395,1.54999995231628,0,25.2219181060791,laborers/service wrks,married,white0,highsc,lt15k,3.33333325386047,2.09090900421143,psyemp,0,control,0,2,0.540909051895142,A,A,A
1,2,2,0,49.4739723205566,manegerial,married,white0,somcol,40t49k,2.83333325386047,1.81818187236786,psyump,1,treat,0,2,-0.181818127632141,B,B,A
1,3.32999992370605,2.26999998092651,1,25.3479442596436,professionals,nevmarr,white0,bach,15t24k,4,1.81818187236786,psyemp,1,treat,1,3,-0.451818108558655,C,B,B
1,4,2.08999991416931,0,32.5862998962402,professionals,married,white0,highsc,40t49k,4.16666650772095,1.36363637447357,psyemp,1,treat,1,3,-0.72636353969574,A,A,A
1,2.32999992370605,1.36000001430511,0,37.8465766906738,operatives/kindred wrks,separtd,white0,somcol,50k+,5,1.54545450210571,psyemp,1,treat,1,4,0.185454487800598,B,B,A
1,3.32999992370605,2.1800000667572,0,26.6712322235107,craftsmen/foremen/kindred,nevmarr,white0,highsc,50k+,2,1.27272725105286,psyemp,1,treat,0,1,-0.907272815704346,A,A,A
1,3.32999992370605,2.26999998092651,0,41.3589057922363,professionals,married,white0,bach,25t39k,4,2.18181824684143,psyemp,1,treat,1,3,-0.088181734085083,C,B,B
